unit_id,article_title,article_content,source,date,location,labels
1926479298,The Assad Regime & Chemical Weapons,1. Ghouta: On August 21 2013 the Assad regime fired rockets filled with Sarin gas on rebel-held Ghouta rural Damascus killing at least 1400 civilians including women and children. 2. Red lines: Western as well as Arab states condemned the attacks and as it was crossing a red line drawn earlier by US President Barack Obama the United States prepared for a punitive strike moving its warships in the Mediterranean closer to Syria. 3. Strikes: On October 9 2013 US Foreign Secretary John Kerry made a hint at the possibility of averting the strike if the Assad regime were to hand over its chemical arsenal. Early in September 2013 the United States and Russia reached the Framework for Elimination of Syrian Chemical Weapons which was endorsed later on by the UN Security Council with resolution 2118. 4. OPCW: On 15 November 2013 the Executive Council of the Organization for the Prohibition of Chemical Weapons (OPCW) decides: for all other declared chemicals: beginning of destruction as soon as possible with completion of destruction not later than 30 June 2014. The OPCW-UN Joint Mission was formally established on 16 October 2013. 5. Missed deadlines: Since then the Assad regime has been widely accused of dragging its feet having missed a series of deadlines including a deadline to ship the most lethal of chemical components out of Syria by the end of 2013 a February 5 2014 deadline to move all chemicals abroad for destruction and a deadline to destroy all of its chemical weapons production sites by 15 March 2014. 6. 15 poison gas attacks: The Assad regime has used poison gas at least 15 times in recent months. The OPCW announced on Tuesday April 29 2014 that it will send a fact-finding mission to investigate the recent use of chlorine gas in Syria. 7. Discrepancies: On June 4 2014 Reuters reported the head of the OPCW-UN Joint Mission Sigrid Kaag revealed during a briefing to the UN Security Council that there were discrepancies in the original declaration of the Assad regimes stockpile. This declaration suggests Assad might be able to keep chemical materials. 8. Chemical warheads: Recently activists reported that the regime keeps rockets with chemical warhead in a mountainous area west of the central city of Hama. 9. Warehouses & bunkers: Falling short of its international obligations the regime has proposed to seal off seven warehouses and five underground bunkers instead of dismantling them. Having discussed outstanding issues with the Assad regime experts from the OPCW-UN Joint Mission are supposed to brief the OPCWs executive council on their findings on June 17 in The Hague. 10. Missing June 30 deadline: In the eighth and latest letter from the Secretary-General addressed to the President of the Security Council dated 23 May 2014 the UNSG observes: It is now evident that some activities related to the elimination of the chemical weapons program of the Syrian Arab Republic will continue beyond 30 June 2014. Twitter,etilaf,8/13/2013,damascus,0
1926479310,World leaders react to Syria chemical attack claim,Wednesday 21 August 2013 World leaders react to Syria chemical attack claim. World leaders have responded to the claim by activists in the Syrian Revolution General Commission that at least 640 people were killed in a nerve gas attack on Syrias Ghouta region. The Arab League called Wednesday on U.N. chemical weapons inspectors now inside Syria to immediately visit the site of the incident. Arab League chief Nabil al-Arabi urged the inspectors in a statement to go immediately to Eastern Ghouta to see the reality of the situation and investigate the circumstances of this crime. Britain said on Wednesday it would raise a reported chemical weapons attack by forces loyal to Syrian President Bashar al-Assad at the United Nations Security Council and called on Damascus to give U.N. inspectors access to the site Reuters reported. I am deeply concerned by reports that hundreds of people including children have been killed in airstrikes and a chemical weapons attack on rebel-held areas near Damascus British Foreign Secretary William Hague said in a statement. France also called for action by the U.N. during a cabinet session Hollande announced his intention to ask the U.N. to visit the site of the attack government spokeswoman Najat Vallaud-Belkacem told reporters on Wednesday. This information obviously requires verification and confirmation she added. The chief of a U.N. inspectors team visiting Syria says he wants to look into the claims. Swedish chemical weapons expert Ake Sellstrom says the high numbers of killed and wounded being reported sound suspicious. He told Swedish broadcaster SVT that this sounds like something we need to look into. Turkey also called on U.N. inspectors to look into Syrian rebel reports and said it was monitoring the situation with great concern. Light must immediately be shed on these claims and the United Nations mission that was formed to investigate chemical weapons claims in Syria should look into these claims and reveal its findings the Foreign Ministry said in a statement. If these allegations are found to be true it will be inevitable for the international community to take the necessary stance and give the necessary response to this savagery and crime against humanity it said. The opposition Syrian National Coalition called for an urgent U.N. Security Council meeting on the subject. I call on the Security Council to convene urgently National Coalition leader Ahmed al-Jarba told Al-Arabiya news channel condemning the Syrian armys bombardment of the Ghouta suburbs of Damascus as a massacre. The attack was on rebel-held areas of eastern Damascus. Regime forces ... stepped up military operations in the Eastern Ghouta and Western Ghouta zones of the Damascus region with aircraft and rocket launchers causing several dozen dead and wounded the Syrian Observatory for Human Rights told AFP news agency. The intensive bombing on the outskirts of the capital could be heard by residents of Damascus where a grey cloud capped the sky. The Britain-based Observatory which relies on a vast network of activists on the ground and medics said the army operation was aimed at the recapture of Madhamiyat el-Sham an area southwest of Damascus. The Local Coordination Committees (LCC) a network of activists reported hundreds of casualties in the brutal use of toxic gas by the criminal regime in parts of Western Ghouta. According to Reuters the reported use of the chemical agents could not be immediately verified. The news coincides with a visit to Damascus by a United Nations team of chemical weapons experts.,arabiya,8/21/2013,damascus,0
1926479313,10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo,20 November 2016 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo. Terrorist organizations launched on Sunday terrorist attacks with shells on the residential neighborhoods and areas in a number of provinces causing human casualties. 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo The death toll from terroris attacks with shells on residential neighborhoods in Aleppo city rose to 10 killed and 59 others injured. A medical source at Aleppo Health Directorate told SANA reporter that eight students between 7 and 12 years old were killed and another 27 students and a female teacher were injured. The source added that the teacher had her leg amputated. Earlier in the day a source at Aleppo Police Command told SANA reporter that terrorist groups positioned in Bustan al-Qasser neighborhood fired a mortar shell on al-Furqan School for Basic Education. The source added that the mortar shell fell inside a classroom killing seven students and injuring a female teacher and 19 others all of them in a critical condition. The terrorists also fired rocket shells on the Faculty of Law and the neighborhoods of al-Sabil al-Mogambo al-Furqan and al-Midan killing two persons and injuring 32 others. For his part Aleppo Governor Hussein Diab inspected al-Furqan School for basic education and called for repairing it immediately. The Governor also visited the injured persons in the terrorist attacks at the University Hospital stressing the necessity of providing all necessary medical services for the wounded. A person injured in a terrorist rocket attacks in Quneitra A person was injured in a terrorist attack with a rocket shell on Hadar village in Quneitra southern province. SANA reporter in the province said that the terrorist organizations positioned in Jubata al-Khashab forests targeted with rocket shells Hadar village injuring a young man and causing a huge material damage to the citizens houses and properties. Later the reporter pointed out that Jabhat al-Nusra terrorists targeted with more than 10 rocket shells al-Khadami neighborhood in al-Baath city causing significant material damage to the buildings in the area. On Thursday two children were injured in a terrorist attack with 13 rocket shells on Harfa village in Quneitra Countryside. A child injured in terrorist mortar attack on al-Fouaa Idleb A girl child was injured in a terrorist mortar attack by the so called Jaish al-Fateh on the terrorist-besieged al-Fouaa town in the northern countryside of Idleb. In a phone call with SANA reporter local sources said that terrorist groups positioned in Binnish town targeted al-Fouaa with mortar shells injuring a 6-year-old girl and causing material damage to citizens houses. Two citizens injured due to terrorist mortar attack in Daraa Two citizens got injured on Sunday when terrorist organizations affiliated to Jabhat al-Nusra fired a mortar shell on al-Sabil neighborhood in Daraa city according to SANA reporter. The reporter added that the attack also caused material damage to public and private properties. 2 persons killed 13 injured in terrorist rocket attacks on Harasta suburb Damascus Countryside Terrorist organizations positioned in the Eastern Ghouta fired more than 20 rocket shells on the residential suburb of Harasta in Damascus Countryside. A source at Damascus Police Command told SANA that the shells targeted citizens houses in Harasta suburb and the area surrounding it claiming the lives of two persons injuring 13 others and causing material damage to the public and private properties. 4 citizens killed in terrorist rocket attack in Homs city At least four citizens were killed due to a terrorist rocket attack on al-Zahraa neighborhood in the city of Homs. SANA reporter in Homs said that a number of rocket shells landed on the main square in al-Zahraa neighborhood killing 4 citizens injuring many others and causing material damage to citizens properties. English bulletin,sana,11/20/2016,aleppo,1
1926479313,10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo,20 November 2016 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo. Terrorist organizations launched on Sunday terrorist attacks with shells on the residential neighborhoods and areas in a number of provinces causing human casualties. 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo The death toll from terroris attacks with shells on residential neighborhoods in Aleppo city rose to 10 killed and 59 others injured. A medical source at Aleppo Health Directorate told SANA reporter that eight students between 7 and 12 years old were killed and another 27 students and a female teacher were injured. The source added that the teacher had her leg amputated. Earlier in the day a source at Aleppo Police Command told SANA reporter that terrorist groups positioned in Bustan al-Qasser neighborhood fired a mortar shell on al-Furqan School for Basic Education. The source added that the mortar shell fell inside a classroom killing seven students and injuring a female teacher and 19 others all of them in a critical condition. The terrorists also fired rocket shells on the Faculty of Law and the neighborhoods of al-Sabil al-Mogambo al-Furqan and al-Midan killing two persons and injuring 32 others. For his part Aleppo Governor Hussein Diab inspected al-Furqan School for basic education and called for repairing it immediately. The Governor also visited the injured persons in the terrorist attacks at the University Hospital stressing the necessity of providing all necessary medical services for the wounded. A person injured in a terrorist rocket attacks in Quneitra A person was injured in a terrorist attack with a rocket shell on Hadar village in Quneitra southern province. SANA reporter in the province said that the terrorist organizations positioned in Jubata al-Khashab forests targeted with rocket shells Hadar village injuring a young man and causing a huge material damage to the citizens houses and properties. Later the reporter pointed out that Jabhat al-Nusra terrorists targeted with more than 10 rocket shells al-Khadami neighborhood in al-Baath city causing significant material damage to the buildings in the area. On Thursday two children were injured in a terrorist attack with 13 rocket shells on Harfa village in Quneitra Countryside. A child injured in terrorist mortar attack on al-Fouaa Idleb A girl child was injured in a terrorist mortar attack by the so called Jaish al-Fateh on the terrorist-besieged al-Fouaa town in the northern countryside of Idleb. In a phone call with SANA reporter local sources said that terrorist groups positioned in Binnish town targeted al-Fouaa with mortar shells injuring a 6-year-old girl and causing material damage to citizens houses. Two citizens injured due to terrorist mortar attack in Daraa Two citizens got injured on Sunday when terrorist organizations affiliated to Jabhat al-Nusra fired a mortar shell on al-Sabil neighborhood in Daraa city according to SANA reporter. The reporter added that the attack also caused material damage to public and private properties. 2 persons killed 13 injured in terrorist rocket attacks on Harasta suburb Damascus Countryside Terrorist organizations positioned in the Eastern Ghouta fired more than 20 rocket shells on the residential suburb of Harasta in Damascus Countryside. A source at Damascus Police Command told SANA that the shells targeted citizens houses in Harasta suburb and the area surrounding it claiming the lives of two persons injuring 13 others and causing material damage to the public and private properties. 4 citizens killed in terrorist rocket attack in Homs city At least four citizens were killed due to a terrorist rocket attack on al-Zahraa neighborhood in the city of Homs. SANA reporter in Homs said that a number of rocket shells landed on the main square in al-Zahraa neighborhood killing 4 citizens injuring many others and causing material damage to citizens properties. English bulletin,sana,11/20/2016,damascus,0
1926479313,10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo,20 November 2016 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo. Terrorist organizations launched on Sunday terrorist attacks with shells on the residential neighborhoods and areas in a number of provinces causing human casualties. 10 people mostly schoolchildren killed in terrorist rocket attacks on Aleppo The death toll from terroris attacks with shells on residential neighborhoods in Aleppo city rose to 10 killed and 59 others injured. A medical source at Aleppo Health Directorate told SANA reporter that eight students between 7 and 12 years old were killed and another 27 students and a female teacher were injured. The source added that the teacher had her leg amputated. Earlier in the day a source at Aleppo Police Command told SANA reporter that terrorist groups positioned in Bustan al-Qasser neighborhood fired a mortar shell on al-Furqan School for Basic Education. The source added that the mortar shell fell inside a classroom killing seven students and injuring a female teacher and 19 others all of them in a critical condition. The terrorists also fired rocket shells on the Faculty of Law and the neighborhoods of al-Sabil al-Mogambo al-Furqan and al-Midan killing two persons and injuring 32 others. For his part Aleppo Governor Hussein Diab inspected al-Furqan School for basic education and called for repairing it immediately. The Governor also visited the injured persons in the terrorist attacks at the University Hospital stressing the necessity of providing all necessary medical services for the wounded. A person injured in a terrorist rocket attacks in Quneitra A person was injured in a terrorist attack with a rocket shell on Hadar village in Quneitra southern province. SANA reporter in the province said that the terrorist organizations positioned in Jubata al-Khashab forests targeted with rocket shells Hadar village injuring a young man and causing a huge material damage to the citizens houses and properties. Later the reporter pointed out that Jabhat al-Nusra terrorists targeted with more than 10 rocket shells al-Khadami neighborhood in al-Baath city causing significant material damage to the buildings in the area. On Thursday two children were injured in a terrorist attack with 13 rocket shells on Harfa village in Quneitra Countryside. A child injured in terrorist mortar attack on al-Fouaa Idleb A girl child was injured in a terrorist mortar attack by the so called Jaish al-Fateh on the terrorist-besieged al-Fouaa town in the northern countryside of Idleb. In a phone call with SANA reporter local sources said that terrorist groups positioned in Binnish town targeted al-Fouaa with mortar shells injuring a 6-year-old girl and causing material damage to citizens houses. Two citizens injured due to terrorist mortar attack in Daraa Two citizens got injured on Sunday when terrorist organizations affiliated to Jabhat al-Nusra fired a mortar shell on al-Sabil neighborhood in Daraa city according to SANA reporter. The reporter added that the attack also caused material damage to public and private properties. 2 persons killed 13 injured in terrorist rocket attacks on Harasta suburb Damascus Countryside Terrorist organizations positioned in the Eastern Ghouta fired more than 20 rocket shells on the residential suburb of Harasta in Damascus Countryside. A source at Damascus Police Command told SANA that the shells targeted citizens houses in Harasta suburb and the area surrounding it claiming the lives of two persons injuring 13 others and causing material damage to the public and private properties. 4 citizens killed in terrorist rocket attack in Homs city At least four citizens were killed due to a terrorist rocket attack on al-Zahraa neighborhood in the city of Homs. SANA reporter in Homs said that a number of rocket shells landed on the main square in al-Zahraa neighborhood killing 4 citizens injuring many others and causing material damage to citizens properties. English bulletin,sana,11/20/2016,homs,1
1926479317,Army establishes control over Minian town in Aleppo continues to advance in other areas,30 October 2016 Army establishes control over Minian town in Aleppo continues to advance in other areas. Army and Armed Force units backed by the army air force on Sunday continued to advance in different areas across the country establishing control over new areas and inflicting heavy losses upon the Takfiri terrorist organizations in the arms and personnel. Aleppo A military source announced on Saturday evening that the Army and Armed Forces established full control over the town of Minian at the southwestern outskirts of Aleppo city after eliminating the terrorists who had infiltrated it earlier. The source told SANA that control was reestablished over Minian following a swift operations by army units in cooperation with supporting forces eliminating scores of terrorists most of them from Jabhat al-Nusra and other terrorist groups affiliated to Jaish al-Fateh in addition to destroying many vehicles. The source added that as a result of this operation the army managed to encircle the terrorists who had infiltrated some blocks of buildings in al-Assad residential suburb inflicting heavy losses on them and capturing many of them. Earlier today terrorists from Jaish al-Fateh fired shells containing toxic materials on al-Hamadaniyeh area and al-Assad residential suburb in Aleppo causing cases of asphyxiation to more than 35 people. Later a military source said that the Syrian Air Force destroyed bases and machinegun-equipped vehicles for terrorist groups in Khan al-Assad and Oram al-Sughra west and south of Aleppo. Daraa Army units on Sunday destroyed radio-controlled aircrafts and machinegun-equipped vehicles belonging to terrorist groups affiliated to Jabhat al-Nusra terrorist organization in Daraa southern province. A military source told SANA that Army units carried out artillery bombardments against gatherings and positions of the Takfiri terrorists to the south of al-Nuaima town and Ghazar area in the towns of Ebtaa Dael Tal al-Samn to the west of al-Gharyia al-Gharbyia and the in the surrounding of Khirbet Ghazala in Daraa countryside. The source added that a number of terrorists were killed in the bombardments and one of their tanks was destroyed in addition to two of their machinegun-equipped vehicles. An army unit on Sunday morning shot down three radio-controlled aircrafts belonging to the terrorist organizations and destroyed them to the east of Ebtaa town in the northern countryside of the province. Another army unit carried out precise operations against the terrorist organizations in some of the neighborhoods of Daraa al-Balad area inflicting heavy losses upon them in the arms and personnel. Another army unit killed all members of a terrorist group southeast of Busra Square in Daraa al-Mahatta neighborhood. Later in the evening a military source said that army units destroyed vehicles equipped with a 23 mm gun a rocket launcher and machineguns for Jabhat al-Nusra terrorists in the brick factory and the area surrounding al-Beit al-Azrak to the east of Dael town in the eastern countryside of Daraa killing and injuring many terrorists in the process. Later still the source said that army units thwarted an attack by Jabhat al-Nusra terrorists in the direction of the abandoned battalion east of Ibtaa in Daraa countryside killing scores of terrorists shooting down 4 RC drones and destroying 1 tank 3 armored vehicles and 4 machinegun-equipped cars. Damascus Countryside Army units continued to advance towards Khan al-Sheeh in Damascus Countryside and established control over the axis of Ashrafiyet al-Abbasiya/east of al-Zaaroura after inflicting heavy losses upon the terrorists in the arms and personnel. Army units carried out bombardments against fortifications of the terrorist groups in Khan al-Sheeh and al-Khraba area in Drousha killing scores of terrorists and destroying an amount of arms and ammunition that were in their possession. Hama A military source said that the Syrian Air Force destroyed command centers and scores of vehicles for terrorist organizations in Tibet al-Imam al-Masasneh al-Lahaya al-Latamneh Morek Kafr Zita and Jana al-Ulbawi in Hama countryside.,sana,10/30/2016,aleppo,0
1926479318,Hundreds dead as Islamic State seizes Syrian air base: monitor Sylvia Westall,August 24 2014 Hundreds dead as Islamic State seizes Syrian air base: monitor Sylvia Westall. Islamic State militants stormed an air base in northeast Syria on Sunday capturing it from government forces after days of fighting that cost more than 500 lives a monitoring group said. The Syrian Observatory for Human Rights said at least 346 Islamic State fighters were killed and more than 170 members of government forces had died since Tuesday in the fight over Tabqa base making it one of the deadliest confrontations between the two groups since the start of Syrias war. The Observatory which monitors violence in Syria through sources on the ground said fighting raged inside the air base on Sunday. It was the Syrian armys last foothold in an area otherwise controlled by Islamic State which has seized large areas of Syria and Iraq. In nearby Raqqa city an Islamic State stronghold there was celebratory gunfire and several mosques announced through their loudspeakers that the base had fallen to the Islamists and cheered God is greatest a witness told Reuters. IS fighters displayed the severed heads of Syrian army soldiers in the city square the witness said adding that Syrian warplanes were heard over Raqqa following the air base attack. Earlier on Sunday the Syrian air force had bombed areas around the base. Syrian state television said that after fierce battles the military was regrouping. Citing a military source it said there was a successful evacuation of the airport and that the army was continuing strikes on terrorist groups in the area which it said had suffered heavy losses. Syrian state media gave no figure for the number of people killed in the clashes. Islamic State had also trapped around 150 retreating Syrian soldiers in an area near the base and was believed to be holding them captive the Observatory said. Residents of Tabqa city tour the streets on motorcycles carrying flags in celebration after Tabqa air base fell to Islamic State militants in nearby Raqqa city August 24 2014. REUTERS/Stringer The Syrian army sent reinforcements to the base overnight on Friday to fight Islamic State which controls roughly a third of northern and eastern Syria. Syrian television had shown footage of army forces defending the base on Saturday who had said it was safe from Islamic States advances. Many of the Islamic State fighters died after Syrian warplanes bombarded the area the Observatory said. MILITARY BASES Slideshow (3 Images) Islamic State a radical offshoot of al Qaeda has taken three Syrian military bases in the area in recent weeks boosted by arms seized in Iraq. Syria is calculating that the IS push to reshape the Middle East will eventually force the West to deal with President Bashar al-Assad as the only way to tackle the threat sources familiar with Syrian government thinking have said. Elsewhere in Syria the group withdrew from northern areas it controlled outside the city of Homs on Sunday and retreated east after coming under attack from rival Islamist fighters the Observatory said. Fighters from the group withdrew from a headquarters north of Homs on the orders of their leader Abu Bakr al-Baghdadi the Observatory said citing sources in the area. They said IS gave up the territory to Nusra Front al Qaedas official wing in Syria. As well as Nusra Front Western-backed rebels have also been fighting IS in Syria but have regularly been defeated by the group which in June declared an Islamic caliphate in the territory it controls. Activists have accused the Syrian army of avoiding confrontations with IS because it has weakened rival rebel groups also battling Assad. Additional reporting by Tom Perry; Editing by Gareth Jones Stephen Powell Lynne ODonnell and Giles Elgood Our Standards:The Thomson Reuters Trust Principles.,reuters,8/24/2014,raqqa,0
1926479318,Hundreds dead as Islamic State seizes Syrian air base: monitor Sylvia Westall,August 24 2014 Hundreds dead as Islamic State seizes Syrian air base: monitor Sylvia Westall. Islamic State militants stormed an air base in northeast Syria on Sunday capturing it from government forces after days of fighting that cost more than 500 lives a monitoring group said. The Syrian Observatory for Human Rights said at least 346 Islamic State fighters were killed and more than 170 members of government forces had died since Tuesday in the fight over Tabqa base making it one of the deadliest confrontations between the two groups since the start of Syrias war. The Observatory which monitors violence in Syria through sources on the ground said fighting raged inside the air base on Sunday. It was the Syrian armys last foothold in an area otherwise controlled by Islamic State which has seized large areas of Syria and Iraq. In nearby Raqqa city an Islamic State stronghold there was celebratory gunfire and several mosques announced through their loudspeakers that the base had fallen to the Islamists and cheered God is greatest a witness told Reuters. IS fighters displayed the severed heads of Syrian army soldiers in the city square the witness said adding that Syrian warplanes were heard over Raqqa following the air base attack. Earlier on Sunday the Syrian air force had bombed areas around the base. Syrian state television said that after fierce battles the military was regrouping. Citing a military source it said there was a successful evacuation of the airport and that the army was continuing strikes on terrorist groups in the area which it said had suffered heavy losses. Syrian state media gave no figure for the number of people killed in the clashes. Islamic State had also trapped around 150 retreating Syrian soldiers in an area near the base and was believed to be holding them captive the Observatory said. Residents of Tabqa city tour the streets on motorcycles carrying flags in celebration after Tabqa air base fell to Islamic State militants in nearby Raqqa city August 24 2014. REUTERS/Stringer The Syrian army sent reinforcements to the base overnight on Friday to fight Islamic State which controls roughly a third of northern and eastern Syria. Syrian television had shown footage of army forces defending the base on Saturday who had said it was safe from Islamic States advances. Many of the Islamic State fighters died after Syrian warplanes bombarded the area the Observatory said. MILITARY BASES Slideshow (3 Images) Islamic State a radical offshoot of al Qaeda has taken three Syrian military bases in the area in recent weeks boosted by arms seized in Iraq. Syria is calculating that the IS push to reshape the Middle East will eventually force the West to deal with President Bashar al-Assad as the only way to tackle the threat sources familiar with Syrian government thinking have said. Elsewhere in Syria the group withdrew from northern areas it controlled outside the city of Homs on Sunday and retreated east after coming under attack from rival Islamist fighters the Observatory said. Fighters from the group withdrew from a headquarters north of Homs on the orders of their leader Abu Bakr al-Baghdadi the Observatory said citing sources in the area. They said IS gave up the territory to Nusra Front al Qaedas official wing in Syria. As well as Nusra Front Western-backed rebels have also been fighting IS in Syria but have regularly been defeated by the group which in June declared an Islamic caliphate in the territory it controls. Activists have accused the Syrian army of avoiding confrontations with IS because it has weakened rival rebel groups also battling Assad. Additional reporting by Tom Perry; Editing by Gareth Jones Stephen Powell Lynne ODonnell and Giles Elgood Our Standards:The Thomson Reuters Trust Principles.,reuters,8/24/2014,raqqa,1
1926479326,Rescuers say gas dropped on Syrian town where Russian copter downed,Aug. 1 2016 Rescuers say gas dropped on Syrian town where Russian copter downed. A Syrian rescue service operating in rebel-held territory said on Tuesday a helicopter dropped containers of toxic gas overnight on a town close to where a Russian military helicopter was shot down hours earlier. The opposition Syrian National Coalition (SNC) accused President Bashar al Assad of being behind the attack. Assad has denied previous accusations of using chemical weapons. A spokesman for the Syria Civil Defense said 33 people mostly women and children were affected by the gas which they suspect was chlorine in Saraqeb in rebel-held Idlib province. The group which describes itself as a neutral band of search and rescue volunteers posted a video on YouTube apparently showing a number of men struggling to breathe and being given oxygen masks by people in civil defense uniforms. Medium-sized barrels fell containing toxic gasses. The Syrian Civil Defense was not able to determine the type of the gas said the spokesman. The Syrian government and its Russian allies were not immediately available for comment. The SNC said in a statement: After shelling besieging and killing civilians and perpetrating war crimes on them the Assad regime has resorted once again and in breach of UN resolutions 2118 and 2235 to using chemical substances and toxic gasses. The daily reality confirms that all the international agreements and previous security council decisions be they about chemical weapons or otherwise are meaningless for the Assad regime. The Civil Defense spokesman said it was the second time Saraqeb had been hit by toxic gas. The group was aware of around nine suspected chlorine gas incidents across Idlib province since the conflict began he said. Monitors at the Britain-based Syrian Observatory for Human Rights which tracks violence on all sides in the civil war said barrel bombs fell on Saraqeb late on Monday wounding a large number of citizens. Russias defense ministry said a Russian helicopter was shot down near Saraqeb during the day on Monday killing all five people on board in the biggest officially acknowledged loss of life for Russian forces since they started operations in Syria. Denials The helicopter came down roughly mid-way between Aleppo and Russias main air base at Khmeimim in the western province of Latakia near the Mediterranean coast. Russian air power began supporting Syrian President Bashar al Assad late last year an intervention which tipped the balance of the war in Assads favor eroding gains the rebels had made that year. The Russian defense ministry said the Mi-8 military transport helicopter was shot down after delivering humanitarian aid to Aleppo as it made its way back to Khmeimim. No group has claimed responsibility for downing the helicopter. Government and opposition forces have both denied using chemical weapons during the five-year-old civil war. Western powers say the government has been responsible for chlorine and other chemical attacks. The government and Russia have accused rebels of using poison gas. UN investigators established that sarin gas was used in Eastern Ghouta in 2013. The United States accused Damascus of that attack which it estimates killed 1429 people including at least 426 children. Damascus denied responsibility and blamed rebels. Later that year the United Nations and the Syrian government agreed to destroy the states declared stockpile of chemical weapons a process completed in January 2016. The Organization for the Prohibition of Chemical Weapons confirmed in late 2015 that sulfur mustard commonly known as mustard gas had been used for the first time in the conflict without saying which party in the many-sided conflict it thought had used it.,arabiya,8/1/2016,idlib,0
1926479327,Blaming Assad Trump says Syria attack cannot be tolerated,Wednesday 5 April 2017 Blaming Assad Trump says Syria attack cannot be tolerated. Decrying an affront to humanity President Donald Trump declared Wednesday that a chemical weapons attack in Syria cannot be tolerated but did not say what the US might do in response. He blamed the attack squarely on Syrian President Bashar Assad. Trump speaking alongside Jordans King Abdullah II in the Rose Garden offered no details about what steps the US might take in response even as his UN ambassador Nikki Haley was promising a strong and perhaps even unilateral response. But Trump said the attack was so horrific and noted that it had killed innocent people small children and even beautiful little babies. These heinous actions by the Assad regime cannot be tolerated Trump said. He said the US stood with its global allies to condemn this horrific attack. The United States and Russia were trading conflicting assertions Wednesday about who launched a chemical weapons attack in Syria that killed 72 people as world leaders grasped for a response to the latest atrocity in Syrias intractable civil war. President Donald Trump accompanied by first lady Melania Trump and Queen Rania shakes hands with Jordans King Abdullah II in the Oval Office of the White House in Washington Wednesday April 5 2017. (AP) As Trump stood by his charge that Assads forces were responsible Russia disagreed. The staunch Assad ally insisted that the chemicals were dispersed when Syrian warplanes bombed a facility where rebels were building chemical weapons. At the United Nations Trumps envoy threatened unilateral US action if the world body failed to act. When the United Nations consistently fails in its duty to act collectively there are times in the life of states that we are compelled to take our own action Haley declared. She addressed an emergency meeting of the Security Council which was weighing a resolution condemning chemical weapons use in Syria. Russia which has veto power is opposed. Yet in Moscow Russian Foreign Ministry spokeswoman Maria Zakharova focused her attention elsewhere: Its necessary to demand that the rebels offer full access to study the area and collect necessary information. Leaders and officials in other countries including Britain and Israel joined the US in saying Assads forces were responsible. A US official said an American review of radar and other assessments showed Syrian aircraft flying in the area at the time of the attack. Russian and coalition aircraft were not there at that time said the official who wasnt authorized to discuss intelligence publicly and requested anonymity. Washington hasnt yet concluded what type of chemical was used. On Tuesday President Donald Trump split the blame between Syrias embattled leader and former President Barack Obama for the countrys worst chemical weapons attack in years. While calling the attack reprehensible and intolerable Trump said Obama did nothing after Assad crossed the former US leaders red line in 2013. These heinous actions by the Bashar al-Assad regime are a consequence of the past administrations weakness and irresolution Trump said. The political tone of Trumps statement took many US officials by surprise. They noted that US presidents have rarely attacked their predecessors so aggressively for events like chemical weapons attacks that Democrats and Republicans both abhor. Several officials involved in internal administration discussions said Trumps National Security Council had been preparing a different statement until the presidents closest advisers took over the process. The officials werent authorized to speak publicly on the matter and demanded anonymity. The presidents eldest daughter and top adviser Ivanka Trump took a more compassionate tone tweeting Wednesday Heartbroken and outraged by the images coming out of Syria following the atrocious chemical attack yesterday. At least 72 people died in the town of Khan Sheikhoun. The World Health Organization said victims seemed to show symptoms consistent with nerve agent exposure. Videos from the scene showed volunteer medics using firehoses to wash the chemicals from victims bodies and lifeless children being piled in heaps.,arabiya,4/5/2017,idlib,1
